0.9874223470687866	0.0014148826012387872	0.0016796267591416836	0.00985004659742117	0.024554863572120667
0.9873676896095276	0.0014173074159771204	0.0016847981605678797	0.009863841347396374	0.024604417383670807
0.9871819019317627	0.0014256638241931796	0.0017021900275722146	0.00991608016192913	0.024760179221630096
0.9873014688491821	0.0014202989405021071	0.0016909964615479112	0.00988272950053215	0.02465957961976528
0.9872673153877258	0.0014218477299436927	0.0016941885696724057	0.00989270955324173	0.024687491357326508
0.9873362183570862	0.0014186955522745848	0.0016877746675163507	0.009871574118733406	0.02463330700993538
0.9870609045028687	0.0014310176484286785	0.0017135293455794454	0.009947946295142174	0.024865008890628815
0.987373411655426	0.0014170489739626646	0.0016842624172568321	0.009862188249826431	0.02459970861673355
0.9873695969581604	0.001417227671481669	0.001684617018327117	0.009863486513495445	0.02460247278213501
0.9873231053352356	0.0014193260576575994	0.0016889675753191113	0.00987669825553894	0.02464127540588379
0.9870179295539856	0.0014329534024000168	0.0017175162211060524	0.009960691444575787	0.024899033829569817
0.987310528755188	0.0014198417775332928	0.0016901995986700058	0.009878315962851048	0.024656018242239952
0.987295925617218	0.0014205531915649772	0.0016915261512622237	0.009884301573038101	0.024664362892508507
0.9873207807540894	0.0014194321120157838	0.001689184457063675	0.00987738836556673	0.024643154814839363
0.987454891204834	0.0014133985387161374	0.0016765720210969448	0.009840559214353561	0.024527879431843758
0.9873282313346863	0.0014191374648362398	0.0016884481301531196	0.00987677276134491	0.024633759632706642
0.9873406291007996	0.0014185416512191296	0.0016873152926564217	0.00987201277166605	0.024625958874821663
0.9871975779533386	0.0014249688247218728	0.0017007061978802085	0.009912073612213135	0.024746153503656387
0.9870330095291138	0.0014322842471301556	0.0017161007272079587	0.009956656955182552	0.02488609403371811
0.9872309565544128	0.001423461944796145	0.0016976164188235998	0.009902140125632286	0.024719681590795517
0.9872620701789856	0.0014220473822206259	0.0016947145340964198	0.00989284086972475	0.02469475008547306
0.9872435927391052	0.001422902918420732	0.00169640954118222	0.009899063967168331	0.024707913398742676
0.9873473644256592	0.0014181863516569138	0.0016867418307811022	0.009868154302239418	0.02462458424270153
0.9872848391532898	0.001421058434061706	0.0016925506060943007	0.009887723252177238	0.024672942236065865
0.9873719215393066	0.0014171163784340024	0.0016844068886712193	0.009862587787210941	0.0246010422706604
0.9871994853019714	0.001424875226803124	0.001700549153611064	0.009911101311445236	0.02474561333656311
0.9873474836349487	0.0014182234881445765	0.0016866920050233603	0.00986965000629425	0.024621233344078064
0.9872463941574097	0.0014227762585505843	0.0016961463261395693	0.00989827886223793	0.02470557577908039
